,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
987,-0.176394,-0.506719,-1.519325,-1.513027,-0.158561,-0.491273,-1.506872,-1.504527,-0.141965,-0.476466,-1.313567,-1.495602,-0.462384,-0.546032,-1.578562,-1.460222,-0.22498,-0.356737,-1.564201,-1.239957,-0.210957,-0.343506,-1.371797,-1.230603,-0.159228,-0.104085,-1.036253,-1.193211,-0.144082,-0.093911,-1.0244,-0.97765,-0.128909,-0.256778,-1.013809,-0.971192,5
988,-0.470385,-1.205952,0.523215,1.079884,-1.707096,-2.151641,1.67362,3.24709,-1.923623,-2.226075,2.052504,3.245954,0.125735,-0.283448,-0.378649,-0.192527,-0.963662,-1.797467,0.888293,1.964574,-1.99412,-2.222517,1.85601,3.331356,0.650756,0.202896,-0.374101,-0.350719,-0.440539,-0.881754,0.113031,0.387634,-1.621268,-2.00986,1.202359,2.650043,1
989,-1.27886,-1.686674,0.643364,1.397384,-0.158561,-0.578661,0.113379,0.02655,0.748864,0.529559,-0.111399,-0.389239,0.05222,-0.195921,-0.138666,-0.139706,0.661439,0.385456,-0.128595,-0.346891,0.977819,0.836338,0.361655,-0.339186,-0.085593,-0.279503,-1.036253,-1.140555,-0.069968,-0.093911,-0.545481,-0.767606,0.542653,0.093838,-0.295052,-0.341412,5
990,-0.690878,-0.025997,0.042617,0.127386,-0.37978,-0.01064,-0.186668,-0.079042,-0.661615,0.179637,0.30936,0.1376,-0.462384,0.329246,0.281304,0.018756,-0.446584,0.341798,0.290124,0.020842,-0.136658,0.530453,0.600752,0.499795,-0.453767,0.159041,0.047268,0.123183,-0.736996,0.168703,-0.186293,-0.084964,-0.203527,0.575936,0.303913,0.340849,0
991,1.073066,0.804341,0.703439,0.021553,1.095016,0.644768,-0.066649,0.02655,0.8231,0.66078,0.189143,0.032233,1.081428,0.679357,0.281304,-0.086885,1.104649,0.691066,0.050856,-0.084225,0.829222,0.355661,-0.176313,-0.234313,1.092566,0.685294,0.28805,-0.192752,0.745289,0.518855,0.053167,-0.189986,0.766507,0.707417,0.064327,0.025959,2
992,-0.176394,0.323619,0.282916,0.497802,-0.748479,-0.360191,0.05337,0.02655,-0.735851,0.179637,0.30936,0.506388,0.05222,0.723121,1.061248,0.705425,-0.446584,-0.00747,0.290124,0.336042,-0.731046,-0.168714,-0.41541,-0.077004,0.429852,1.079983,1.491962,0.807707,0.152375,0.693931,0.651815,0.597678,-0.128909,-0.256778,-0.115362,-0.183967,0
993,0.044099,0.148811,-0.43798,-0.24303,0.062659,-0.185416,-0.906779,-0.659795,-0.216201,-0.170284,-1.133242,-0.652659,0.125735,0.197954,-0.138666,0.018756,-0.151111,0.036189,-0.367863,-0.557024,0.160536,-0.081318,-0.534958,-0.548931,-0.159228,0.378313,0.348246,0.228494,-0.144082,0.037396,-0.126428,-0.137475,-0.128909,0.050011,-0.354948,-0.341412,3
994,-0.396887,-0.768932,-1.939848,-1.513027,-0.37978,-0.928212,-1.6869,-1.71571,-0.661615,-0.913868,-1.914651,-1.706338,-0.682928,-1.158726,-1.938536,-1.777146,-0.963662,-1.273565,-1.923103,-1.76529,-0.953942,-1.261162,-1.909765,-1.597658,-0.748307,-1.419717,-1.939186,-1.719768,-1.033453,-1.275675,-1.922372,-1.712802,-1.024324,-1.2648,-2.33153,-1.915862,4
995,-0.764376,-1.337058,-0.918578,-0.878029,-0.969698,-1.496232,-1.806918,-1.240548,-1.255501,-1.482491,-1.373676,-1.232182,-0.976988,-1.421309,-1.458571,-0.773554,-1.259135,-1.404541,-1.2053,-0.767158,-0.953942,-1.52335,-1.610894,-1.178167,-1.190116,-1.332008,-1.517817,-0.929932,-1.181682,-1.319444,-1.503318,-0.715095,-0.875088,-1.308627,-1.253394,-0.91871,4
996,1.367057,1.19766,1.123962,0.709468,1.758674,1.212789,1.133537,0.712894,1.788164,1.229403,1.150877,0.506388,1.522517,1.116996,0.761269,0.33568,1.547858,1.302284,1.067744,0.493642,1.943699,1.317016,1.078945,0.70954,1.976185,1.255401,1.190984,0.386461,2.005231,1.262929,1.190598,0.597678,2.035012,1.496304,0.902877,0.603258,2
997,1.367057,1.19766,1.244111,0.603635,0.505098,0.251523,0.173388,-0.34302,-0.364672,-0.257765,-0.291724,-0.336555,1.081428,1.248287,1.361226,0.705425,0.144362,-0.00747,-0.188412,0.125908,-0.359554,-0.168714,-0.176313,-0.077004,1.092566,0.860711,1.130788,0.491773,0.152375,-0.181449,-0.186293,-0.189986,-0.42738,-0.344432,-0.175259,0.025959,0
998,0.779075,0.673235,0.282916,-0.24303,0.800057,0.338911,-0.186668,-0.237429,0.8231,0.529559,0.068926,-0.231187,1.375487,0.679357,0.281304,0.018756,1.400122,0.8657,0.290124,0.020842,1.126416,0.530453,0.062784,-0.181877,1.239836,0.553731,0.28805,-0.08744,1.264088,0.562624,0.532085,-0.084964,1.288832,0.926552,0.543498,-0.079004,2
999,0.411587,0.192513,-0.55813,-0.772195,0.431358,0.207829,-0.366695,-0.765386,0.451921,0.354598,-0.351833,-0.547291,0.34628,0.022899,-0.618631,-0.720733,0.365966,0.036189,-0.846398,-0.924758,0.383431,0.224567,-0.355636,-0.70624,0.208947,0.071332,-0.79547,-0.771965,0.522946,0.081165,-0.545481,-0.767606,0.542653,0.093838,-0.534637,-0.761265,3
1000,-0.764376,-1.293356,-1.939848,-1.513027,-1.043438,-1.408844,-1.926937,-1.71571,-1.329737,-1.39501,-1.734326,-1.706338,-0.241839,-0.721087,-1.998532,-2.199711,-1.259135,-1.491858,-2.581089,-2.605823,-1.251136,-1.479652,-1.969539,-2.017148,-0.453767,-0.761901,-1.878991,-2.56226,-1.255796,-1.406983,-2.221696,-2.13289,-1.472032,-1.527763,-1.852359,-1.758417,4
1001,1.367057,1.19766,0.943738,0.233219,1.389975,1.212789,0.953509,0.237733,1.713929,1.229403,0.970552,0.242968,1.375487,1.029468,0.821265,0.124397,1.400122,1.040333,0.828476,0.283508,1.720804,0.880036,0.839849,0.29005,1.387105,1.211546,1.130788,0.491773,1.412317,1.044084,0.831409,0.492656,1.811158,1.233342,1.142463,0.235886,2
1002,-1.646348,-1.905184,0.883663,1.714883,-0.895959,-1.015599,0.353416,0.607303,0.971571,0.398338,0.129035,-0.125819,-1.859166,-2.034003,0.941256,1.97312,-1.406871,-1.884784,0.708842,1.386708,-0.359554,-0.605693,0.182332,-0.181877,-1.411021,-2.165241,1.130788,2.229412,-1.404024,-2.063518,1.130733,2.383049,-1.17356,-1.396281,0.842981,1.075593,1
1003,-1.719846,-2.2548,1.36426,2.455715,-1.485877,-2.020559,0.773481,1.8744,-1.255501,-1.744932,0.30936,1.085912,-1.712136,-2.165295,1.181239,2.342865,-1.48074,-2.146735,0.888293,2.174707,-1.474031,-1.872933,0.361655,1.758267,-1.85283,-2.033678,0.890006,2.440035,-1.84871,-2.151056,0.891274,2.43556,-1.845121,-2.00986,1.202359,2.440116,1
1004,-0.396887,-0.637825,-1.519325,-1.142611,-0.37978,-0.753436,-1.926937,-1.504527,-0.364672,-0.607687,-1.493892,-1.126814,-0.682928,-0.852379,-1.458571,-1.037657,-0.372716,-0.662347,-1.2053,-1.239957,-0.359554,-0.649391,-1.670668,-1.387912,-1.042846,-1.112736,-1.7586,-1.509145,-0.440539,-0.662909,-1.323724,-1.082671,-0.128909,-0.475913,-1.49298,-1.286082,5
1005,0.705578,1.022851,0.583289,0.233219,1.095016,1.038013,0.83349,0.237733,0.748864,1.054442,0.30936,0.242968,0.934398,0.898176,0.761269,0.33568,0.956912,0.909358,0.768659,0.336042,0.977819,0.923734,0.780074,0.342486,0.724391,0.509876,0.348246,0.017871,1.041746,0.869008,0.651815,0.177591,1.064978,0.707417,0.663291,0.183404,2
1006,1.146564,0.97915,0.643364,0.233219,1.463715,0.819544,0.353416,0.237733,1.491221,1.010702,0.910444,0.611756,1.375487,0.985704,0.401295,0.230039,1.400122,0.996675,0.409758,0.230975,1.42361,1.22962,0.7203,0.604668,1.387105,0.860711,0.28805,-0.08744,1.11586,0.869008,0.532085,0.12508,1.139596,0.882725,0.543498,0.288368,2
1007,0.63208,0.585831,0.342991,0.021553,0.652577,0.207829,-0.606733,-0.712591,-0.661615,-0.870128,-1.914651,-2.180493,1.081428,0.635593,0.401295,0.018756,0.513703,0.079847,-0.547313,-1.134891,-0.879643,-1.042673,-2.089088,-2.27933,0.798026,0.685294,0.28805,-0.08744,0.152375,-0.006373,-0.725076,-1.240204,-0.949706,-1.133319,-2.151841,-2.17827,2
1008,-0.396887,-0.375613,-1.218951,-1.407194,-0.37978,-0.534967,-1.446863,-1.029365,-0.364672,-0.170284,-1.19335,-1.021446,-0.168324,-0.502268,-1.758549,-1.30176,-0.446584,-0.487713,-1.504385,-1.292491,-0.433852,-0.4746,-1.312023,-1.28304,-0.453767,-0.542629,-1.578013,-1.245867,-0.440539,-0.356526,-1.383589,-1.240204,-0.203527,-0.344432,-1.373187,-1.023674,5
1009,-0.396887,-0.375613,-1.218951,-1.248444,-0.37978,-0.360191,-1.446863,-1.240548,-0.067729,-0.345245,-1.19335,-1.021446,-0.462384,-0.502268,-1.33858,-1.30176,-0.151111,-0.356737,-1.085666,-1.292491,-0.433852,-0.343506,-1.312023,-1.28304,-0.232863,-0.367211,-1.156644,-1.245867,-0.218196,-0.181449,-1.14413,-1.240204,-0.203527,-0.344432,-1.133601,-1.023674,5
1010,-1.499353,-0.463017,-0.798429,-0.190113,-1.485877,-0.447579,-0.366695,-0.184633,-1.255501,-0.257765,-0.351833,-0.389239,-1.418077,-0.370976,-0.618631,-0.350989,-1.406871,-0.182104,-0.60713,-0.346891,-1.399733,-0.168714,-0.355636,-0.339186,-1.190116,-0.279503,-0.313906,-0.350719,-1.404024,-0.444064,-0.545481,-0.347519,-1.397414,-0.256778,-0.055466,-0.183967,0
1011,-0.176394,1.066554,1.184036,0.603635,-0.45352,0.863238,1.193546,0.607303,-0.141965,0.879481,0.910444,0.611756,-0.168324,0.810648,0.881261,0.599783,-0.151111,0.822041,0.888293,0.388575,-0.433852,0.836338,1.198494,0.604668,-0.380132,0.816857,0.950202,0.439117,-0.069968,1.000315,0.951139,0.597678,-0.054291,1.233342,1.262255,0.813184,0
1012,-0.690878,-0.900038,-1.038727,-0.719279,-0.674739,-1.190375,-1.266835,-0.712591,-0.661615,-1.001348,-0.351833,-0.125819,-0.682928,-0.764851,-0.07867,0.018756,-0.372716,-0.618688,-0.068778,0.230975,0.234834,-0.081318,0.182332,0.237614,0.135312,0.159041,0.047268,-0.08744,0.819403,0.693931,0.532085,0.282612,1.139596,1.058033,1.142463,0.708221,4
1013,-1.719846,-2.03629,1.063887,1.661967,-1.485877,-2.151641,0.773481,1.8744,-1.255501,-2.138594,1.090769,2.086907,-1.491592,-2.034003,0.341299,1.603376,-1.48074,-2.015759,0.649025,1.754441,-1.474031,-2.004027,0.660526,1.758267,-1.85283,-2.033678,0.348246,1.492232,-1.626367,-1.888442,0.651815,1.490363,-1.621268,-1.878379,0.663291,1.495446,1
1014,-1.205362,-0.550421,-0.858503,-0.719279,-1.190918,-0.360191,-0.366695,-0.34302,-0.884323,-0.170284,-0.111399,-0.125819,-1.418077,-0.939907,-1.278584,-0.773554,-1.185267,-0.618688,-1.025849,-0.346891,-0.879643,-0.25611,-0.295861,-0.339186,-1.190116,-0.542629,-0.735275,-0.456031,-1.181682,-0.662909,-0.964535,-0.662584,-0.949706,-0.51974,-1.193498,-0.446376,0
1015,0.117596,1.19766,1.424335,0.921135,0.136399,1.038013,1.433583,0.924077,0.154978,1.229403,1.451419,0.92786,0.05222,1.292051,1.361226,0.705425,0.070493,1.302284,1.366829,0.703775,0.086237,1.535505,1.078945,0.919286,0.135312,1.255401,1.190984,0.807707,0.152375,1.087853,1.190598,0.807721,-0.128909,1.10186,1.202359,0.813184,0
1016,0.63208,0.367321,-0.137607,0.233219,0.652577,0.601074,0.113379,0.02655,0.971571,0.835741,0.369468,0.242968,0.493309,0.066663,-0.07867,-0.192527,0.809176,0.472773,0.17049,0.020842,1.42361,1.01113,0.421429,0.237614,0.503487,-0.016376,-0.494492,-0.245408,0.819403,0.518855,0.053167,-0.084964,1.438068,0.882725,0.543498,0.288368,5
1017,-0.470385,-0.681527,-1.759624,-1.513027,-0.45352,-0.840824,-1.746909,-1.293344,-0.735851,-0.826388,-1.914651,-1.495602,-0.462384,-0.721087,-1.998532,-1.460222,-0.446584,-0.706005,-1.98292,-1.450091,-0.433852,-0.693089,-1.55112,-1.440349,-0.159228,-0.586483,-1.638209,-1.351178,-0.736996,-0.750447,-2.042102,-1.187693,-0.128909,-0.563568,-1.433084,-1.181119,5
1018,-0.396887,-0.681527,-1.939848,-1.407194,-0.674739,-0.666048,-1.926937,-1.398935,-0.364672,-0.651427,-1.914651,-1.60097,-0.756443,-0.852379,-1.938536,-1.513043,-0.446584,-0.662347,-1.743652,-1.292491,-0.433852,-0.824183,-1.730443,-1.28304,-0.453767,-0.718047,-1.578013,-1.45649,-0.440539,-0.706678,-1.802642,-1.240204,-0.42738,-0.695049,-1.792462,-1.443527,5
1019,-0.911371,-1.205952,-2.60067,-2.042193,-1.190918,-1.321457,-2.347002,-2.032484,-0.884323,-1.30753,-1.914651,-1.442918,-0.682928,-1.071198,-1.938536,-1.513043,-0.668189,-1.055273,-1.683835,-1.345024,-0.879643,-1.042673,-1.252249,-0.915985,-0.674672,-0.981173,-1.457622,-1.035244,-0.662882,-0.969292,-1.443454,-0.820117,-0.651234,-1.133319,-1.433084,-0.813747,4
1020,-0.176394,0.017705,-1.038727,-0.983862,-0.158561,-0.098028,-1.026798,-0.765386,-0.141965,0.048417,-0.772592,-0.758027,-0.462384,-0.195921,-0.858614,-0.932016,-0.446584,-0.182104,-0.60713,-0.924758,-0.433852,-0.168714,-1.013152,-0.915985,-0.674672,-0.279503,-1.036253,-0.929932,-0.662882,-0.268987,-1.0244,-0.925139,-0.651234,-0.256778,-1.013809,-0.761265,5
1021,0.779075,1.41617,1.724709,0.868218,0.505098,1.431258,1.373574,0.712894,0.154978,1.273143,1.391311,0.875176,0.419794,1.423343,1.7212,0.916707,0.439835,1.214967,1.725731,0.913908,0.160536,1.22962,1.437591,0.919286,-0.232863,1.299255,1.070593,0.913019,-0.218196,1.306698,1.370192,0.912743,-0.203527,1.320996,1.68153,0.918148,0
1022,-0.764376,-0.900038,-1.218951,-0.560529,-0.748479,-1.015599,-1.446863,-0.765386,-1.255501,-1.26379,-1.433784,-0.758027,-0.682928,-0.546032,-1.038601,-0.932016,-0.446584,-0.706005,-1.265117,-0.714624,-0.656748,-0.867881,-1.491346,-0.70624,0.503487,0.071332,-0.073123,-0.350719,0.226489,-0.093911,-0.784941,-0.557562,-0.054291,-0.432086,-1.253394,-0.91871,5
1023,1.367057,1.19766,0.823588,0.497802,1.389975,0.863238,0.593453,0.237733,1.120043,1.054442,0.850335,0.242968,1.228458,1.116996,0.761269,0.494142,1.547858,1.302284,1.366829,0.493642,1.572207,1.142224,0.780074,0.499795,1.681645,1.255401,0.890006,0.597084,1.708774,1.262929,1.190598,0.597678,1.73654,1.496304,1.202359,0.813184,2
1024,0.117596,0.148811,-0.197682,-0.401779,0.431358,0.338911,-0.186668,-0.184633,0.451921,0.004676,-0.592266,-0.599975,-0.241839,-0.370976,-1.158593,-1.037657,0.070493,-0.182104,-0.906215,-0.662091,0.086237,-0.168714,-0.893604,-0.863549,-0.453767,-0.586483,-1.457622,-0.982588,-0.144082,-0.444064,-1.203994,-0.97765,-0.42738,-0.738876,-1.433084,-1.181119,5
1025,-1.866841,-1.774078,0.342991,1.503217,-1.412137,-1.758396,0.653462,1.50483,-1.849387,-2.269815,1.511528,2.824482,-1.638621,-1.902712,0.941256,1.761838,-1.406871,-1.753808,0.409758,1.018975,-1.622628,-1.872933,0.959397,1.968012,-1.705561,-2.077533,1.371571,2.229412,-1.404024,-1.932211,1.370192,1.805429,-1.397414,-1.659244,0.842981,1.285519,1
1026,-0.396887,1.022851,0.823588,0.497802,-0.37978,0.863238,0.83349,0.501711,-0.364672,0.879481,1.150877,0.717124,-0.168324,0.854412,1.121243,0.705425,-0.151111,0.691066,0.589209,0.493642,-0.136658,0.705245,1.13872,0.499795,-0.232863,0.904566,0.528832,0.702396,-0.218196,0.912777,1.070868,0.492656,-0.203527,0.751244,0.543498,0.340849,0
1027,-0.396887,-0.550421,-1.699549,-1.248444,0.136399,-0.360191,-1.446863,-1.240548,-0.067729,-0.520206,-1.433784,-1.390234,-0.168324,-0.502268,-1.518567,-1.30176,-0.151111,-0.487713,-1.743652,-1.292491,-0.136658,-0.4746,-1.730443,-1.492785,-0.232863,-0.542629,-1.818795,-1.45649,-0.218196,-0.531602,-1.563183,-1.450248,-0.203527,-0.51974,-1.792462,-1.443527,5
1028,-1.719846,-2.2548,0.643364,1.979466,-1.485877,-1.889477,-0.126658,0.976873,-1.700916,-2.226075,0.67001,1.612751,-2.006196,-2.471642,0.641278,2.448506,-1.850081,-2.146735,0.649025,2.069641,-1.399733,-2.004027,0.660526,1.915576,-2.073735,-2.384513,0.709419,2.387379,-1.84871,-2.282363,0.412356,2.173005,-1.621268,-2.141341,0.18412,1.600409,1
1029,-1.866841,-2.167396,1.48441,2.826131,-1.854576,-2.151641,1.493592,2.824724,-1.849387,-2.138594,1.511528,2.824482,-1.859166,-2.296587,1.541213,2.976712,-1.850081,-2.27771,1.54628,2.962707,-1.622628,-2.135121,1.557139,2.754557,-1.926465,-2.296804,1.732744,2.75597,-1.922824,-2.369901,1.729381,2.593092,-1.695885,-2.272822,1.142463,2.230189,1
1030,-0.176394,-0.288209,-1.218951,-0.983862,-0.158561,0.033054,-1.026798,-0.976569,-0.141965,-0.082804,-1.013025,-0.758027,-0.168324,-0.195921,-1.038601,-0.932016,-0.446584,-0.182104,-0.846398,-0.924758,-0.433852,-0.168714,-0.594733,-0.915985,-0.380132,-0.279503,-1.036253,-0.929932,-0.662882,-0.268987,-1.0244,-0.925139,-0.651234,-0.256778,-1.013809,-0.91871,5
1031,0.338089,-0.025997,-0.918578,-0.878029,0.357618,-0.01064,-0.666742,-0.870978,-0.216201,-0.170284,-1.133242,-1.021446,-0.168324,-0.458504,-1.218588,-1.196119,0.144362,-0.094787,-0.786581,-0.977291,0.160536,-0.081318,-1.013152,-0.968422,-0.453767,-0.542629,-1.517817,-1.298522,-0.144082,-0.356526,-1.263859,-1.292715,0.094945,-0.169124,-1.013809,-0.91871,5
1032,-0.911371,-1.031144,-1.519325,-1.301361,-0.895959,-1.321457,-1.926937,-1.662914,-0.884323,-1.176309,-1.734326,-1.811706,-0.903473,-1.246254,-1.278584,-0.932016,-0.889794,-1.229907,-1.923103,-1.502624,-1.176837,-1.479652,-2.089088,-1.70253,-0.969212,-1.288154,-1.216839,-1.035244,-0.959339,-1.275675,-1.203994,-1.03016,-0.949706,-1.396281,-1.912255,-1.600972,4
1033,-0.176394,0.017705,-0.137607,0.021553,-0.748479,-0.272803,-0.546723,-0.395816,-0.735851,-0.432726,-0.111399,-0.178503,-0.462384,-0.195921,-0.858614,-0.139706,-0.668189,-0.356737,-0.60713,-0.136758,-0.656748,0.049776,-0.116539,-0.129441,-0.085593,0.24675,0.408441,0.228494,-0.069968,0.650162,0.71168,0.440145,-0.352763,0.66359,0.423706,0.445813,0
1034,0.117596,0.148811,-0.738354,-0.666362,-0.084821,-0.01064,-0.726751,-1.029365,-0.364672,0.004676,-0.952917,-0.810711,0.419794,0.15419,-0.198662,-0.615092,0.144362,-0.00747,-0.367863,-0.819691,-0.136658,-0.168714,-0.833829,-1.073294,0.650756,0.159041,-0.675079,-0.666654,0.671174,0.562624,-0.425752,-0.45254,0.393417,0.181492,-0.65443,-0.656302,3
1035,0.779075,0.236215,-0.317831,-0.560529,0.505098,-0.098028,-0.78676,-0.554203,0.229214,-0.082804,-0.532158,-0.547291,0.787369,0.15419,0.041321,-0.245347,0.809176,0.167164,0.050856,-0.451958,0.160536,-0.343506,-0.714281,-0.444059,0.724391,0.509876,-0.193515,-0.403375,0.745289,0.343779,-0.186293,-0.40003,0.169563,-0.344432,-0.354948,-0.183967,5
1036,-0.984869,-0.681527,-0.978653,-0.454696,-0.37978,-0.01064,0.05337,0.132141,-0.364672,0.529559,0.30936,0.1376,-1.344562,-0.677323,-1.098597,-0.615092,-0.742057,-0.487713,-0.846398,-0.399425,-0.731046,-0.168714,-0.594733,-0.181877,-1.484656,-0.718047,-1.156644,-0.666654,-1.255796,-0.531602,-1.14413,-0.45254,-1.248178,-0.51974,-0.894016,-0.656302,0
1037,-0.102897,0.236215,-0.55813,-0.772195,-0.084821,0.076748,-0.546723,-0.554203,-0.067729,0.092157,-0.772592,-0.758027,-0.09481,-0.195921,-0.738623,-1.037657,-0.077243,-0.182104,-0.726764,-0.819691,0.160536,0.006078,-0.714281,-0.811113,0.135312,-0.367211,-0.855666,-1.0879,-0.144082,-0.181449,-1.084265,-1.082671,0.169563,-0.169124,-0.834119,-1.076155,3
1038,1.367057,1.19766,1.424335,0.709468,1.758674,1.431258,1.133537,0.712894,1.416986,1.229403,0.850335,0.242968,1.522517,1.292051,1.361226,0.705425,1.917199,1.302284,1.067744,0.703775,1.943699,1.317016,0.780074,0.499795,1.681645,1.079983,0.890006,0.386461,1.708774,0.869008,0.651815,0.177591,1.73654,0.707417,0.124223,0.025959,2
1039,-1.719846,-2.167396,2.025082,3.355297,-1.707096,-2.282722,2.393732,3.194294,-1.700916,-2.269815,2.052504,3.351322,-1.859166,-2.034003,1.7212,2.871071,-2.071686,-2.234051,2.383717,3.540573,-1.845523,-2.222517,2.393978,3.750847,-1.263751,-1.902115,0.769615,1.650199,-1.255796,-2.019749,1.070868,2.067983,-1.695885,-2.360476,2.340391,3.594712,1
1040,1.661048,1.372468,0.943738,0.603635,1.389975,1.212789,0.953509,0.448916,1.416986,0.835741,0.730119,0.242968,1.375487,1.029468,0.821265,0.282859,1.104649,1.040333,0.828476,0.283508,1.126416,1.273318,0.839849,0.29005,1.387105,1.211546,0.82981,0.491773,1.11586,1.21916,0.831409,0.492656,1.139596,1.233342,1.142463,0.498294,2
1041,1.073066,0.673235,0.523215,0.497802,1.095016,1.038013,0.83349,0.712894,1.120043,1.054442,1.391311,0.717124,1.375487,0.854412,0.821265,0.705425,1.400122,0.8657,1.127561,0.913908,0.754923,1.054828,1.437591,0.919286,1.534375,0.904566,0.769615,0.333806,1.931116,1.131622,1.070868,0.7027,1.288832,0.926552,1.082566,0.918148,2
1042,0.117596,-0.506719,-1.339101,-1.301361,-0.748479,-1.277763,-1.926937,-1.504527,-1.032794,-1.39501,-1.914651,-1.706338,0.640339,0.329246,-0.438644,-0.45663,-0.22498,-0.706005,-1.98292,-2.185557,-1.251136,-1.479652,-2.567281,-2.593948,0.429852,0.334459,-0.133319,-0.771965,-0.440539,-0.750447,-1.862507,-2.552977,-1.248178,-1.396281,-2.211737,-2.125789,4
1043,0.191094,-0.113401,-0.55813,-0.930945,-0.084821,-0.622354,-0.78676,-0.765386,0.526157,0.267118,-0.051291,-0.178503,-0.09481,-0.370976,-0.738623,-0.826374,0.513703,-0.00747,-0.487496,-0.451958,0.829222,0.530453,0.062784,-0.234313,-0.453767,-0.674192,-0.855666,-0.824621,0.152375,0.343779,-0.365887,-0.40003,0.468035,0.356801,-0.594534,-0.603821,5
1044,-0.102897,-0.200805,-1.218951,-1.248444,-0.084821,-0.360191,-1.446863,-1.398935,-0.067729,-0.520206,-1.433784,-1.232182,-0.168324,-0.370976,-0.858614,-1.090478,-0.151111,-0.356737,-1.085666,-1.292491,-0.136658,-0.4746,-1.312023,-1.28304,-0.748307,-1.200445,-0.675079,0.123183,-0.736996,-1.013061,0.053167,-0.084964,-0.203527,-0.51974,-0.65443,-0.656302,5
1045,-0.396887,0.323619,0.823588,0.286136,-0.37978,0.513687,0.83349,0.290528,-0.067729,0.879481,0.850335,0.295652,-0.168324,0.854412,0.821265,0.494142,0.144362,0.8657,0.589209,0.493642,0.160536,0.880036,0.839849,0.499795,0.061677,1.123838,1.070593,0.702396,0.07826,1.131622,0.771544,0.7027,-0.203527,0.926552,0.783084,0.498294,0
1046,-1.205362,-1.205952,0.342991,0.762385,0.357618,0.382605,0.113379,-0.34302,0.971571,0.835741,0.67001,0.032233,-1.859166,-1.902712,1.241235,1.97312,-0.372716,-0.444054,0.409758,0.020842,1.126416,0.836338,0.421429,0.027868,-1.705561,-2.165241,1.130788,2.598002,-1.404024,-1.406983,0.831409,1.070276,0.169563,0.181492,0.303913,-0.079004,1
1047,1.073066,0.97915,0.703439,0.233219,1.095016,0.994319,0.713472,0.237733,1.120043,1.010702,0.730119,0.242968,1.669547,1.248287,1.7212,0.494142,1.695595,1.258626,1.127561,0.703775,1.720804,1.273318,0.839849,0.29005,1.75528,1.211546,0.82981,0.491773,1.782888,1.438005,1.130733,0.492656,1.438068,1.233342,1.142463,0.498294,2
1048,-1.352357,-1.81778,0.583289,1.132801,-1.043438,-2.020559,0.83349,1.768809,-1.329737,-1.876153,0.30936,0.92786,-1.491592,-2.165295,1.361226,2.448506,-0.963662,-1.491858,0.529392,0.913908,-0.433852,-1.173766,-0.654507,-0.444059,-0.748307,-1.025027,-0.133319,0.017871,-0.440539,-0.750447,-1.203994,-0.97765,-0.128909,-0.563568,-1.433084,-1.338564,1
